id,ps_ind_01,ps_ind_03,ps_ind_15,ps_ind_02_cat,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_16_bin,ps_ind_17_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_04_cat,ps_car_07_cat,ps_car_12,ps_car_13,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_15_bin,ps_calc_16_bin,target
6170,6,7,4,2,0,0,1,0,0,0,1,0.7,0.2,3.971,7,9,1,0.2477,1.968,0.0,0.4,0.9,0.2,1,1,0
6171,4,8,12,2,1,2,0,1,1,0,1,0.4,0.4,1.716,3,4,1,1.0408,2.0767,1.0,0.3,0.5,0.7,0,1,0
6172,2,9,13,4,1,5,1,0,1,1,1,0.7,0.8,2.664,7,0,1,1.1964,3.3444,3.3166,0.2,0.9,0.6,0,0,0
6173,7,2,2,4,-1,1,0,0,1,0,0,0.1,1.6,0.754,8,2,0,0.3154,1.1004,2.4495,0.0,0.0,0.2,1,0,0
6174,1,8,10,1,1,5,0,0,0,0,0,0.3,1.7,2.236,5,3,0,0.3985,1.5746,2.2361,0.6,0.2,0.3,1,1,0
6175,3,2,7,2,1,1,1,0,1,0,1,0.8,1.0,1.782,5,3,1,1.2422,1.1893,3.3166,0.2,0.6,0.4,1,1,0
6176,3,3,8,4,0,4,0,0,1,1,0,0.9,1.0,0.552,1,3,1,0.8532,2.3825,3.0,0.2,0.8,0.5,0,1,0
6177,5,1,7,1,1,1,1,0,0,1,1,0.8,1.0,3.671,4,5,0,0.3667,2.7408,1.4142,0.8,0.5,0.1,0,0,0
6178,4,2,12,1,0,2,1,0,0,1,0,0.6,0.5,3.608,-1,4,1,0.973,1.1451,3.4641,0.4,0.4,0.2,1,1,0
6179,6,11,6,1,0,3,1,0,1,1,1,0.7,0.8,3.834,9,7,0,0.9981,2.7896,2.4495,0.4,0.3,0.6,1,0,0
6180,7,3,8,3,1,4,0,0,1,0,1,0.1,1.0,0.72,2,7,1,0.3742,2.626,2.2361,0.7,0.5,0.4,0,1,0
6181,3,4,9,2,0,3,0,1,0,1,0,0.4,1.6,0.076,3,5,0,0.6026,1.2992,1.4142,0.7,0.3,0.6,1,1,0
6182,6,5,7,2,1,4,1,1,1,0,1,0.5,0.6,2.971,3,0,1,1.1227,0.6818,2.2361,0.6,0.2,0.8,1,1,0
6183,1,8,12,1,1,2,0,1,0,1,0,0.5,0.4,1.083,7,8,1,0.4723,2.576,2.4495,0.0,0.0,0.3,1,1,1
6184,7,6,3,3,1,4,1,0,0,1,0,0.2,0.3,2.515,9,9,0,0.9029,2.4597,3.4641,0.1,0.1,0.8,0,0,0
6185,1,6,13,4,1,0,1,1,0,1,1,0.6,0.6,2.135,10,4,0,1.0757,3.0788,1.7321,0.5,0.5,0.1,1,1,0
6186,6,10,9,1,1,0,1,0,1,1,1,0.3,0.9,2.313,7,8,0,0.3006,1.9166,2.8284,0.3,0.0,0.7,1,1,1
6187,3,5,13,3,1,1,1,0,0,1,1,0.7,1.8,1.984,0,3,1,1.0325,1.9049,3.4641,0.7,0.3,0.5,1,1,0
6188,7,9,5,4,0,6,0,0,0,1,0,0.4,0.4,0.041,1,0,0,0.9553,2.0897,1.0,0.5,0.0,0.7,1,0,0
6189,1,10,6,3,1,4,0,0,0,0,0,0.5,0.1,1.069,0,4,0,1.1028,3.0499,2.6458,0.4,0.2,0.2,1,0,0
6190,3,8,0,3,0,2,1,0,1,0,0,0.8,0.5,3.688,6,3,1,0.7143,1.701,3.0,0.8,0.1,0.6,0,0,0
6191,7,0,12,1,0,4,1,1,1,0,1,0.9,1.1,1.691,1,4,0,0.9361,0.8031,3.0,0.4,0.0,0.8,1,0,0
6192,0,3,11,4,1,1,1,1,0,0,0,0.7,1.7,1.267,3,5,0,0.8032,1.0679,1.0,0.6,0.9,0.6,1,1,0
6193,2,7,4,-1,1,5,1,0,1,0,1,0.4,1.2,0.095,3,1,1,1.029,0.8252,3.0,0.2,0.9,0.4,0,1,0
6194,0,5,0,3,1,2,1,0,0,0,1,0.4,1.4,1.485,8,5,0,1.018,0.6864,2.0,0.3,0.0,0.3,0,1,0
6195,2,3,9,-1,1,4,0,0,0,1,0,0.5,1.1,0.889,7,0,1,0.9441,0.9593,3.1623,0.4,0.7,0.4,0,0,0
6196,3,4,9,3,1,1,0,1,0,0,0,0.7,1.7,2.083,4,6,0,0.3646,1.8164,1.4142,0.3,0.5,0.7,0,1,1
6197,4,0,7,3,0,0,0,1,0,1,1,0.7,1.1,2.77,4,4,1,1.1653,2.9074,3.0,0.8,0.3,0.7,1,0,0
6198,2,2,2,4,1,6,1,0,1,0,1,0.3,1.2,0.245,2,5,0,1.2034,2.1449,3.3166,0.2,0.2,0.3,1,1,0
6199,1,9,12,1,1,4,0,1,0,0,0,0.4,1.8,2.848,1,3,1,0.5652,1.9493,1.0,0.8,0.5,0.4,1,0,0
6200,1,0,6,1,0,4,1,0,1,1,1,0.6,1.0,0.09,4,7,0,0.9432,0.6253,3.0,0.2,0.6,0.5,0,1,0
6201,7,10,10,1,1,4,1,1,1,1,1,0.1,0.4,2.735,4,4,0,0.5425,1.7183,2.8284,0.3,0.8,0.8,0,0,0
6202,7,4,12,3,0,6,0,1,0,0,1,0.1,1.7,0.618,10,9,1,0.5719,1.8715,3.0,0.6,0.6,0.2,1,1,1
6203,1,9,7,1,0,0,1,1,0,0,0,0.7,1.0,1.393,4,0,1,0.3489,2.3355,3.1623,0.2,0.5,0.1,1,1,0
6204,1,3,1,2,0,6,0,1,1,0,1,0.8,1.5,0.492,0,3,1,0.5492,2.7157,1.0,0.4,0.6,0.8,0,1,0
6205,0,9,12,2,0,-1,1,0,0,0,0,0.2,0.7,2.218,6,5,1,0.3866,2.2583,2.0,0.3,0.5,0.5,1,1,0
6206,7,6,9,3,1,4,0,1,0,0,1,0.8,1.7,3.167,8,5,1,0.4285,2.5183,3.0,0.7,0.8,0.8,1,1,0
6207,5,10,12,3,0,6,1,0,1,1,0,0.8,1.4,2.241,4,8,-1,1.1414,0.5696,2.4495,0.1,0.7,0.8,1,1,0
6208,6,0,8,1,1,5,1,0,1,1,0,0.1,1.1,3.613,11,8,0,1.272,1.2197,2.0,0.1,0.5,0.6,0,0,0
6209,2,9,12,3,1,2,1,1,1,0,0,0.1,1.4,0.128,1,2,1,0.812,1.4289,1.4142,0.5,0.9,0.1,1,0,0
6210,5,3,12,2,0,6,0,1,1,0,0,0.4,1.5,1.429,3,7,0,1.2264,2.6118,3.3166,0.5,0.3,0.1,1,0,1
6211,0,4,3,1,0,0,1,1,1,1,0,0.7,1.5,1.519,11,5,1,1.1282,1.3992,3.6056,0.4,0.6,0.7,0,1,0
6212,5,0,2,3,0,1,0,1,1,1,1,0.4,1.0,1.277,1,2,0,0.4584,1.9979,1.7321,0.3,0.7,0.7,0,1,0
6213,4,11,2,2,0,1,1,1,1,0,1,0.7,1.3,1.684,2,8,1,0.9361,2.6273,1.7321,0.8,0.6,0.2,0,1,0
6214,2,7,11,2,1,1,0,0,1,1,0,0.1,1.7,2.286,11,0,1,1.1424,1.7019,3.6056,0.5,0.8,0.6,1,1,0
6215,5,11,3,4,0,4,0,1,1,1,1,0.2,1.0,0.776,8,2,0,0.3791,1.7848,2.0,0.6,0.5,0.7,0,1,0
6216,5,6,6,1,0,2,0,0,0,1,0,0.7,0.0,0.802,4,6,1,0.9688,2.0603,2.2361,0.8,0.3,0.1,0,1,0
6217,3,1,11,4,1,5,1,1,0,0,1,0.5,0.0,0.567,2,5,0,0.9642,2.1014,2.0,0.6,0.7,0.0,1,1,0
6218,1,4,6,2,1,4,1,1,1,0,0,0.4,1.4,1.19,2,4,1,1.0207,1.7012,1.7321,0.6,0.6,0.1,0,0,0
6219,0,5,0,4,1,4,1,0,1,1,1,0.8,0.1,2.58,1,1,0,0.4378,3.4383,0.0,0.1,0.3,0.6,1,0,0
6220,7,1,5,4,0,5,0,0,1,1,1,0.1,1.2,2.059,3,0,1,1.1,2.0454,2.0,0.2,0.8,0.3,1,0,0
6221,2,11,1,4,0,2,0,1,1,1,1,0.4,1.6,1.149,1,9,0,0.2632,2.8495,3.3166,0.0,0.6,0.6,1,1,0
6222,2,11,5,1,1,2,1,0,1,0,0,0.8,1.0,3.839,6,0,0,0.5769,1.8222,3.4641,0.4,0.0,0.5,0,1,1
6223,5,6,10,4,1,0,1,1,0,0,1,0.8,0.4,2.534,11,5,1,0.227,1.0633,1.4142,0.2,0.0,0.3,0,1,0
6224,2,7,7,2,1,5,0,0,1,0,0,0.3,1.7,1.078,5,9,0,0.9881,1.4163,3.6056,0.5,0.8,0.8,1,1,0
6225,3,8,9,4,0,1,0,0,1,0,0,0.4,0.9,0.184,10,9,0,0.6452,1.633,2.8284,0.3,0.9,0.4,0,1,0
6226,5,8,1,4,0,4,0,0,1,1,0,0.1,0.3,0.941,6,0,1,0.5466,2.8339,3.1623,0.0,0.1,0.3,0,1,0
6227,4,0,10,3,0,5,0,0,1,1,1,0.2,0.7,1.952,10,0,1,0.5593,3.2356,1.4142,0.8,0.4,0.1,1,1,0
6228,5,6,5,4,1,2,1,0,1,1,0,0.0,1.4,0.825,4,8,-1,0.3118,1.7032,3.4641,0.1,0.1,0.7,1,1,0
6229,0,9,4,3,1,1,0,1,0,1,1,0.5,1.0,1.294,7,2,1,0.4449,1.5244,2.6458,0.7,0.5,0.3,1,1,0
6230,3,9,9,1,1,4,1,0,1,0,1,0.9,1.0,3.953,6,7,0,1.064,0.5128,0.0,0.4,0.3,0.8,1,0,0
6231,3,7,1,4,0,2,1,0,0,1,0,0.1,0.1,3.743,9,0,1,1.2611,3.166,0.0,0.0,0.4,0.4,0,0,0
6232,5,10,6,3,0,5,0,0,1,1,0,0.9,0.8,2.039,10,5,0,1.2039,1.6977,3.1623,0.2,0.1,0.2,0,0,0
6233,1,7,5,1,0,3,1,1,0,1,0,0.4,1.2,3.352,2,4,0,0.3606,2.3702,1.4142,0.3,0.1,0.5,1,1,0
6234,1,4,2,1,0,2,0,0,1,1,1,0.0,0.3,1.121,9,7,1,0.6132,2.257,2.0,0.6,0.2,0.6,0,0,0
6235,6,5,13,3,0,5,0,1,0,0,0,0.1,1.8,2.983,2,2,1,0.2146,1.284,3.3166,0.3,0.0,0.4,1,0,1
6236,5,8,5,4,1,2,0,1,0,1,1,0.4,0.0,3.582,7,6,1,0.5723,2.7716,1.4142,0.7,0.7,0.6,0,1,0
6237,6,10,0,3,1,5,0,1,1,1,0,0.2,0.5,3.332,6,1,0,0.5137,3.0316,3.6056,0.2,0.8,0.7,1,0,0
6238,2,2,6,2,1,4,0,1,1,1,0,0.6,0.1,2.531,5,5,1,0.9366,2.2245,2.0,0.9,0.1,0.1,1,0,0
6239,7,3,13,2,1,6,0,1,1,0,1,0.2,0.5,3.312,10,4,1,1.0167,2.47,2.2361,0.6,0.8,0.4,0,1,0
6240,2,7,9,2,1,3,0,1,1,0,0,0.7,0.6,0.028,10,0,1,0.698,3.4399,2.8284,0.6,0.4,0.9,0,0,0
6241,5,9,8,2,0,0,1,1,1,0,1,0.2,0.9,1.542,2,6,1,0.7152,2.9713,3.1623,0.1,0.8,0.4,0,0,0
6242,1,4,12,2,0,1,1,0,1,0,0,0.5,1.6,3.075,4,1,1,0.9179,0.6503,2.0,0.4,0.8,0.3,1,0,0
6243,7,7,1,1,0,0,1,0,0,1,1,0.5,0.5,1.627,11,0,0,0.8113,1.945,1.4142,0.5,0.2,0.3,1,1,0
6244,2,0,7,3,1,5,0,0,0,0,0,0.7,0.4,0.748,10,7,1,1.2099,1.9666,3.4641,0.7,0.3,0.5,1,0,0
6245,6,3,4,1,1,1,0,0,0,1,0,0.5,0.4,3.097,2,0,0,0.2041,3.4197,3.6056,0.7,0.2,0.4,1,1,0
6246,2,11,9,1,1,1,0,1,0,0,1,0.5,0.2,2.442,2,6,1,0.8808,3.2353,2.0,0.8,0.7,0.4,1,0,0
6247,6,6,11,2,0,4,1,1,0,1,0,0.8,0.3,2.096,10,5,1,0.4684,3.224,2.2361,0.7,0.1,0.5,1,0,0
6248,3,10,1,4,0,1,1,1,1,1,1,0.8,0.5,1.355,3,6,1,0.8109,1.8313,3.1623,0.5,0.8,0.4,1,0,0
6249,0,2,2,3,0,6,0,0,1,1,0,0.8,0.4,0.39,11,3,0,0.6016,1.0693,2.0,0.2,0.4,0.6,0,0,0
6250,1,3,13,2,0,6,1,1,1,1,1,0.2,0.1,3.455,-1,6,0,0.8744,2.157,3.6056,0.4,0.5,0.2,0,0,0
6251,5,11,6,3,0,3,0,1,0,1,0,0.6,1.7,0.802,4,8,0,0.8868,0.6766,0.0,0.8,0.4,0.3,1,1,0
6252,1,11,4,3,0,4,0,1,1,0,1,0.6,0.1,2.538,8,5,-1,1.1299,1.8105,3.4641,0.7,0.8,0.7,0,0,0
6253,2,10,2,2,0,2,1,1,1,1,1,0.8,1.3,1.175,8,8,0,0.3679,2.0179,1.0,0.3,0.1,0.5,1,0,0
6254,4,3,4,4,1,3,1,0,0,1,0,0.6,0.5,0.92,11,7,0,1.2655,1.6337,2.8284,0.0,0.5,0.4,1,1,0
6255,2,9,0,3,1,3,1,1,1,1,1,0.2,1.0,1.787,3,0,1,1.0399,1.9584,2.6458,0.8,0.7,0.9,0,1,0
6256,1,5,3,1,0,2,1,0,0,0,1,0.3,0.0,2.929,5,4,1,0.8719,2.7751,3.4641,0.0,0.5,0.4,0,1,0
6257,4,10,2,4,0,3,1,0,1,0,1,0.4,0.0,0.922,8,1,0,0.6423,2.2098,2.2361,0.4,0.5,0.8,0,0,0
6258,5,10,1,1,1,1,1,0,1,1,0,0.5,0.6,0.371,4,4,0,0.8059,2.4629,3.3166,0.5,0.2,0.4,1,0,0
6259,5,5,13,1,0,4,1,1,1,1,0,0.4,1.3,1.94,8,5,1,0.251,1.0878,3.4641,0.4,0.3,0.8,1,1,0
6260,7,3,11,2,0,0,0,0,1,0,0,0.8,1.8,2.192,0,0,1,0.287,1.8236,1.0,0.2,0.8,0.0,0,0,0
6261,0,11,13,2,1,6,0,0,0,1,0,0.8,0.8,2.627,11,5,0,0.536,2.357,0.0,0.6,0.2,0.9,1,0,0
6262,3,5,3,4,1,6,1,1,0,1,1,0.7,1.2,1.804,8,7,1,1.288,2.3074,3.4641,0.4,0.3,0.1,0,1,0
6263,1,5,4,3,1,1,0,0,0,1,1,0.4,1.0,1.549,8,9,0,0.5003,2.48,3.4641,0.9,0.1,0.9,0,1,0
6264,7,7,3,1,0,0,1,0,0,1,1,0.7,1.7,0.611,9,3,-1,1.2116,1.7594,0.0,0.4,0.7,0.4,0,0,0
6265,4,11,7,2,1,3,1,1,0,1,1,0.8,1.0,1.201,3,3,0,1.1449,1.3814,3.0,0.8,0.1,0.9,1,1,0
6266,0,1,2,4,1,0,1,1,1,0,1,0.5,0.5,0.994,0,8,1,1.0513,1.9155,0.0,0.1,0.4,0.0,1,0,0
6267,5,11,3,3,0,2,0,0,0,1,1,0.5,1.3,0.53,7,7,1,1.0003,1.0948,3.4641,0.4,0.7,0.5,0,0,0
6268,0,5,13,3,1,5,1,1,0,0,1,0.2,1.5,3.819,7,3,-1,0.6732,3.2302,3.1623,0.0,0.1,0.1,0,0,0
6269,2,0,4,3,1,2,1,1,1,0,0,0.3,1.5,0.734,0,6,0,0.4847,1.5536,1.4142,0.8,0.5,0.8,0,0,1
6270,5,3,10,3,1,-1,0,1,0,1,0,0.6,1.4,2.288,3,5,1,0.4419,2.858,3.0,0.2,0.4,0.1,0,1,0
6271,4,5,3,1,1,0,1,1,0,1,0,0.8,0.2,1.612,8,8,1,1.0143,1.0741,1.0,0.1,0.5,0.2,0,0,0
6272,6,8,13,3,1,4,1,1,1,0,1,0.6,0.8,2.192,8,8,0,1.1154,2.1392,3.6056,0.8,0.4,0.3,0,1,0
6273,4,6,9,3,0,3,0,1,1,0,1,0.3,0.8,2.34,10,3,0,1.2828,0.8534,2.6458,0.7,0.8,0.1,0,0,0
6274,6,1,12,1,0,1,0,0,1,0,1,0.7,1.8,2.081,0,9,0,0.5952,1.7036,2.0,0.7,0.3,0.1,1,0,0
6275,4,5,7,3,0,3,0,1,0,1,1,0.4,0.3,1.319,8,9,0,0.4169,1.3045,2.6458,0.2,0.6,0.4,1,1,1
6276,0,2,12,1,0,1,0,0,0,1,1,0.3,0.8,1.363,5,8,1,0.7948,1.659,3.1623,0.4,0.1,0.8,1,1,0
6277,0,3,5,1,0,4,1,0,0,1,1,0.3,1.3,0.682,2,9,1,0.617,2.5387,1.0,0.8,0.8,0.4,1,1,0
6278,6,8,6,4,0,6,0,1,1,1,1,0.7,0.1,1.653,10,7,0,0.4124,1.1235,1.0,0.7,0.8,0.7,0,0,0
6279,0,9,0,2,0,3,1,1,1,1,0,0.8,1.6,1.448,7,8,1,0.8108,3.441,0.0,0.1,0.5,0.2,1,0,1
6280,3,1,2,2,1,4,1,0,1,1,1,0.3,1.3,3.97,11,2,1,1.1966,1.7539,1.7321,0.6,0.3,0.3,0,1,0
6281,0,7,10,3,1,4,0,1,1,1,1,0.2,0.2,0.373,5,7,1,0.2477,1.0771,2.0,0.7,0.8,0.1,1,0,0
6282,2,5,4,3,1,5,1,1,1,1,1,0.5,1.2,2.311,8,0,0,0.6109,0.5251,1.7321,0.0,0.6,0.8,0,0,0
6283,4,4,1,3,0,3,0,0,1,0,0,0.8,1.1,3.958,0,8,0,0.3319,2.0098,3.3166,0.6,0.7,0.4,0,0,0
6284,1,8,4,4,0,3,1,0,0,0,0,0.1,0.2,3.711,1,3,0,0.5094,2.0117,3.6056,0.8,0.7,0.5,0,1,0
6285,3,2,4,3,1,0,1,0,1,0,0,0.4,1.7,2.774,4,1,1,0.9735,1.2871,3.6056,0.4,0.4,0.1,1,1,0
6286,7,9,10,1,1,5,1,1,1,1,0,0.0,0.9,1.588,6,2,0,0.568,1.8664,3.1623,0.7,0.4,0.5,1,1,0
6287,0,4,1,1,1,6,1,0,1,0,1,0.5,1.0,2.908,-1,1,0,0.4378,3.1688,3.4641,0.2,0.0,0.1,1,0,0
6288,0,1,0,2,0,6,0,0,0,0,0,0.2,1.2,3.746,6,8,0,1.2696,0.9022,3.4641,0.6,0.7,0.4,0,1,0
6289,2,9,10,2,0,5,1,0,0,1,1,0.3,0.4,2.169,10,9,1,0.6678,2.731,2.2361,0.7,0.5,0.8,0,0,0
6290,6,10,1,2,1,2,1,1,0,1,1,0.3,1.1,1.372,5,9,1,0.426,3.3868,2.2361,0.6,0.8,0.9,1,1,0
6291,3,6,5,1,0,4,1,0,0,1,1,0.4,0.6,0.053,1,1,-1,0.4515,3.2286,2.2361,0.1,0.8,0.8,1,0,0
6292,5,8,9,1,0,2,0,1,1,1,0,0.6,1.6,2.025,5,0,1,0.3446,3.1724,3.1623,0.6,0.2,0.8,0,1,0
6293,0,1,7,1,0,6,1,0,1,1,0,0.1,1.6,0.372,6,3,0,0.9419,1.8378,3.4641,0.7,0.8,0.5,1,0,0
6294,5,4,1,4,1,0,0,0,0,1,0,0.6,1.4,1.274,0,7,1,1.053,1.4417,3.6056,0.8,0.4,0.2,0,0,0
6295,0,4,10,2,0,6,1,0,1,1,0,0.3,0.3,2.49,7,6,1,0.9549,2.0301,2.2361,0.8,0.4,0.7,1,1,0
6296,5,9,0,4,1,5,1,1,0,1,0,0.7,0.8,1.111,8,7,1,1.1152,2.3592,2.2361,0.1,0.1,0.1,1,1,1
6297,1,4,3,2,1,6,1,1,1,0,0,0.1,1.7,0.895,8,3,1,1.0679,1.4895,2.8284,0.5,0.1,0.9,0,1,0
6298,6,8,1,2,1,1,1,1,1,1,0,0.7,0.7,2.355,7,0,0,0.5713,1.7539,1.0,0.3,0.1,0.7,0,0,1
6299,2,3,7,2,1,3,1,0,0,1,1,0.6,0.6,0.293,9,4,0,0.6016,3.135,1.4142,0.4,0.4,0.5,0,1,0
6300,1,7,9,4,-1,1,1,0,0,1,1,0.1,0.4,3.714,6,7,0,0.6145,1.2382,3.6056,0.4,0.6,0.9,1,0,1
6301,2,2,9,3,0,4,1,0,0,1,0,0.8,0.1,3.933,2,2,0,0.2944,3.3613,3.0,0.3,0.9,0.5,1,1,0
6302,0,6,1,1,0,4,0,1,1,0,0,0.1,0.1,3.957,8,9,0,1.1763,1.0966,2.6458,0.7,0.4,0.0,0,1,0
6303,1,0,4,2,1,4,1,0,1,1,0,0.1,0.3,0.027,3,7,1,1.2234,1.1177,2.8284,0.8,0.3,0.6,0,1,0
6304,4,8,2,4,1,5,1,1,1,0,1,0.2,0.7,0.009,6,2,1,1.2889,2.6259,3.0,0.6,0.7,0.6,0,1,0
6305,2,0,4,1,1,0,0,0,1,0,0,0.2,1.0,0.413,8,9,-1,0.8432,1.4344,3.1623,0.1,0.2,0.0,0,1,0
6306,2,11,3,4,0,2,1,0,0,1,1,0.8,1.0,3.669,5,4,0,1.2388,1.65,1.7321,0.1,0.1,0.4,1,1,0
6307,6,10,10,4,1,1,1,1,1,0,1,0.4,0.8,3.478,0,7,1,0.4673,0.983,2.4495,0.4,0.5,0.6,1,0,1
6308,0,6,10,1,0,6,0,0,1,1,1,0.1,1.6,0.071,4,2,0,0.9418,1.4945,3.3166,0.0,0.5,0.7,1,0,1
6309,3,10,11,3,1,3,1,1,0,1,1,0.5,1.5,0.286,1,2,0,0.7534,1.5625,2.2361,0.7,0.8,0.1,0,0,1
6310,1,9,2,3,0,1,0,1,1,1,1,0.7,0.7,1.214,4,7,0,0.5862,2.7678,3.4641,0.2,0.1,0.1,1,1,0
6311,3,1,0,4,1,2,0,0,0,1,0,0.9,0.9,1.117,2,5,0,0.8196,1.0272,3.6056,0.5,0.6,0.2,1,1,0
6312,2,8,0,4,1,3,0,1,1,0,1,0.5,1.6,0.006,6,6,1,0.7913,1.5115,2.8284,0.9,0.6,0.4,1,1,0
6313,0,4,11,1,1,2,0,0,0,1,0,0.1,0.3,0.326,7,8,0,1.1422,2.0012,3.1623,0.3,0.1,0.2,1,0,0
6314,0,10,12,2,1,4,0,0,1,0,0,0.1,0.6,2.713,4,4,0,0.8531,2.5515,3.3166,0.7,0.4,0.6,0,1,0
6315,6,10,2,4,1,5,0,0,0,0,0,0.8,1.1,2.364,6,1,0,1.0838,1.9535,1.0,0.8,0.7,0.6,1,0,0
6316,0,11,12,2,0,4,1,0,0,1,1,0.7,0.8,1.415,5,3,0,0.9872,2.0362,3.1623,0.3,0.8,0.5,0,0,0
6317,6,5,7,1,0,4,0,0,1,1,1,0.1,1.0,0.98,8,0,1,0.8854,1.155,3.1623,0.3,0.0,0.9,0,1,0
6318,7,2,2,3,1,4,0,1,1,1,1,0.7,0.1,1.898,7,8,0,0.3673,2.0871,3.6056,0.7,0.2,0.8,1,1,0
6319,3,1,4,1,1,2,1,1,0,1,0,0.1,0.9,2.554,10,8,0,0.2898,2.604,0.0,0.1,0.3,0.4,1,1,0
6320,2,1,3,1,0,4,1,0,0,0,0,0.3,1.7,1.219,6,1,0,1.1033,1.2702,0.0,0.0,0.2,0.2,1,1,0
6321,6,11,10,4,1,0,0,1,0,0,1,0.0,1.7,0.532,7,7,0,0.4704,3.0488,3.4641,0.5,0.5,0.6,0,0,0
6322,7,7,2,1,0,5,1,0,1,0,1,0.9,1.3,3.669,5,9,0,0.7897,1.9212,1.0,0.0,0.8,0.5,0,1,0
6323,0,4,2,4,0,2,1,0,1,1,0,0.3,1.7,0.463,0,6,1,0.4405,0.5917,3.6056,0.4,0.1,0.6,1,1,0
6324,7,5,10,1,0,5,0,0,0,0,1,0.1,1.4,3.354,10,4,0,0.4947,3.3679,2.4495,0.9,0.4,0.1,1,1,0
6325,7,2,4,1,1,1,1,0,1,0,0,0.7,0.3,2.251,6,6,0,0.2385,0.823,1.4142,0.1,0.6,0.4,1,1,0
6326,1,6,3,3,0,6,1,0,1,0,0,0.4,1.2,1.878,4,5,0,0.7248,1.9607,3.1623,0.5,0.0,0.9,1,1,0
6327,0,5,11,1,0,3,1,0,0,0,0,0.6,1.8,1.023,7,9,1,0.9204,3.1902,0.0,0.0,0.2,0.7,0,0,0
6328,5,9,13,2,1,6,1,1,1,1,1,0.8,1.2,2.8,3,5,0,1.1173,3.2761,1.7321,0.2,0.7,0.8,1,1,0
6329,0,0,7,2,1,2,1,1,0,0,0,0.2,1.5,1.963,9,7,0,1.2936,3.073,2.0,0.5,0.5,0.7,0,0,1
6330,4,11,11,3,0,3,1,1,0,0,1,0.5,1.3,0.412,-1,8,1,0.9135,1.5665,3.1623,0.5,0.1,0.2,1,0,0
6331,0,0,11,2,1,4,1,1,1,0,1,0.1,0.1,3.285,11,0,1,0.6257,1.1088,2.8284,0.5,0.2,0.7,1,0,1
6332,5,5,8,1,0,4,1,1,1,0,0,0.8,0.0,2.74,7,1,0,0.7906,2.8595,0.0,0.3,0.0,0.1,1,0,0
6333,1,4,11,1,0,1,1,1,1,0,1,0.3,1.3,3.08,6,4,1,0.9519,2.9108,1.7321,0.3,0.1,0.2,1,0,0
6334,0,8,0,1,0,2,0,0,0,0,0,0.4,0.6,0.912,0,1,1,0.4156,3.3595,1.7321,0.8,0.5,0.4,0,0,0
6335,0,7,0,1,0,1,1,0,0,0,0,0.7,0.9,1.286,9,1,0,0.9066,1.6871,2.6458,0.2,0.5,0.4,0,0,0
6336,1,2,12,3,1,4,1,0,0,1,0,0.8,0.6,1.314,-1,5,1,0.7756,1.5335,3.1623,0.6,0.0,0.7,0,1,0
6337,4,5,1,2,0,2,1,1,0,1,0,0.3,0.4,0.643,0,3,0,0.6832,3.4811,1.0,0.2,0.5,0.4,1,0,0
6338,0,6,10,1,1,0,0,1,1,1,0,0.1,0.5,3.529,0,6,0,0.9651,1.9348,2.6458,0.7,0.5,0.0,0,1,0
6339,6,5,5,2,0,2,0,0,0,0,0,0.5,0.8,1.464,4,7,1,1.2374,3.0752,1.4142,0.7,0.4,0.7,0,0,0
6340,4,0,11,3,0,2,1,1,0,1,0,0.0,0.5,1.23,9,1,0,0.9969,2.0141,2.4495,0.8,0.7,0.4,1,0,0
6341,2,2,9,2,0,3,1,1,1,1,0,0.4,1.7,1.901,4,1,1,0.2057,3.0345,3.0,0.2,0.5,0.2,0,1,0
6342,7,6,1,2,1,6,1,0,0,1,0,0.4,1.7,3.825,4,2,1,1.0631,0.7717,2.6458,0.5,0.7,0.1,1,0,0
6343,5,3,4,3,0,6,1,1,0,1,0,0.4,0.2,1.462,-1,1,1,0.3531,0.8231,2.2361,0.1,0.7,0.9,1,0,1
6344,5,6,9,3,0,-1,1,1,0,0,0,0.4,0.4,3.72,1,3,0,0.6573,1.4838,2.2361,0.4,0.8,0.3,0,1,0
6345,1,1,12,3,0,6,0,1,0,0,1,0.7,0.2,3.73,5,2,1,1.2657,2.7645,1.0,0.6,0.7,0.5,0,1,0
6346,5,8,11,2,1,0,0,0,0,1,0,0.2,1.1,1.282,5,8,0,0.2293,1.8411,1.0,0.2,0.9,0.7,1,0,0
6347,4,2,12,2,0,6,1,1,1,1,1,0.5,1.0,2.375,3,3,0,0.8371,1.1675,1.4142,0.4,0.7,0.8,0,1,0
6348,7,7,13,4,0,3,0,0,1,0,0,0.3,0.2,2.569,4,3,0,0.5181,1.372,1.7321,0.9,0.6,0.1,0,1,0
6349,3,10,12,4,0,2,1,0,1,1,0,0.6,1.2,1.143,9,0,1,1.2864,1.5518,3.4641,0.2,0.1,0.3,0,0,0
6350,5,4,8,1,0,2,0,1,1,0,1,0.4,0.6,3.97,11,9,0,0.4853,2.1616,2.4495,0.3,0.6,0.3,0,1,0
6351,2,1,4,4,1,2,0,0,1,0,1,0.2,0.8,2.387,9,8,1,1.0875,3.0761,3.6056,0.2,0.7,0.4,1,1,0
