ps_ind_02_cat,ps_ind_04_cat,ps_ind_05_cat,ps_car_01_cat,ps_car_04_cat,ps_car_07_cat,ps_ind_01,ps_ind_03,ps_ind_15,ps_ind_06_bin,ps_ind_07_bin,ps_ind_16_bin,ps_ind_17_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_12,ps_car_13,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_15_bin,ps_calc_16_bin,target
3,1,4,7,8,0,7,2,2,0,1,1,1,0.7,0.1,1.898,0.3673,2.0871,3.6056,0.7,0.2,1,1,No claim
1,1,2,10,8,0,3,1,4,1,1,1,0,0.1,0.9,2.554,0.2898,2.604,0.0,0.1,0.3,1,1,No claim
1,0,4,6,1,0,2,1,3,1,0,0,0,0.3,1.7,1.219,1.1033,1.2702,0.0,0.0,0.2,1,1,No claim
4,1,0,7,7,0,6,11,10,0,1,0,1,0.0,1.7,0.532,0.4704,3.0488,3.4641,0.5,0.5,0,0,No claim
4,0,2,0,6,1,0,4,2,1,0,1,0,0.3,1.7,0.463,0.4405,0.5917,3.6056,0.4,0.1,1,1,No claim
1,0,5,10,4,0,7,5,10,0,0,0,1,0.1,1.4,3.354,0.4947,3.3679,2.4495,0.9,0.4,1,1,No claim
1,1,1,6,6,0,7,2,4,1,0,0,0,0.7,0.3,2.251,0.2385,0.823,1.4142,0.1,0.6,1,1,No claim
3,0,6,4,5,0,1,6,3,1,0,0,0,0.4,1.2,1.878,0.7248,1.9607,3.1623,0.5,0.0,1,1,No claim
1,0,3,7,9,1,0,5,11,1,0,0,0,0.6,1.8,1.023,0.9204,3.1902,0.0,0.0,0.2,0,0,No claim
2,1,6,3,5,0,5,9,13,1,1,1,1,0.8,1.2,2.8,1.1173,3.2761,1.7321,0.2,0.7,1,1,No claim
2,1,2,9,7,0,0,0,7,1,1,0,0,0.2,1.5,1.963,1.2936,3.073,2.0,0.5,0.5,0,0,Claim
2,1,4,11,0,1,0,0,11,1,1,0,1,0.1,0.1,3.285,0.6257,1.1088,2.8284,0.5,0.2,1,0,Claim
1,0,2,0,1,1,0,8,0,0,0,0,0,0.4,0.6,0.912,0.4156,3.3595,1.7321,0.8,0.5,0,0,No claim
1,0,1,9,1,0,0,7,0,1,0,0,0,0.7,0.9,1.286,0.9066,1.6871,2.6458,0.2,0.5,0,0,No claim
3,1,4,-1,5,1,1,2,12,1,0,1,0,0.8,0.6,1.314,0.7756,1.5335,3.1623,0.6,0.0,0,1,No claim
2,0,2,0,3,0,4,5,1,1,1,1,0,0.3,0.4,0.643,0.6832,3.4811,1.0,0.2,0.5,1,0,No claim
1,1,0,0,6,0,0,6,10,0,1,1,0,0.1,0.5,3.529,0.9651,1.9348,2.6458,0.7,0.5,0,1,No claim
2,0,2,4,7,1,6,5,5,0,0,0,0,0.5,0.8,1.464,1.2374,3.0752,1.4142,0.7,0.4,0,0,No claim
3,0,2,9,1,0,4,0,11,1,1,1,0,0.0,0.5,1.23,0.9969,2.0141,2.4495,0.8,0.7,1,0,No claim
2,0,3,4,1,1,2,2,9,1,1,1,0,0.4,1.7,1.901,0.2057,3.0345,3.0,0.2,0.5,0,1,No claim
2,1,6,4,2,1,7,6,1,1,0,1,0,0.4,1.7,3.825,1.0631,0.7717,2.6458,0.5,0.7,1,0,No claim
3,0,-1,1,3,0,5,6,9,1,1,0,0,0.4,0.4,3.72,0.6573,1.4838,2.2361,0.4,0.8,0,1,No claim
3,0,6,5,2,1,1,1,12,0,1,0,1,0.7,0.2,3.73,1.2657,2.7645,1.0,0.6,0.7,0,1,No claim
2,1,0,5,8,0,5,8,11,0,0,1,0,0.2,1.1,1.282,0.2293,1.8411,1.0,0.2,0.9,1,0,No claim
4,0,3,4,3,0,7,7,13,0,0,0,0,0.3,0.2,2.569,0.5181,1.372,1.7321,0.9,0.6,0,1,No claim
4,0,2,9,0,1,3,10,12,1,0,1,0,0.6,1.2,1.143,1.2864,1.5518,3.4641,0.2,0.1,0,0,No claim
1,0,2,11,9,0,5,4,8,0,1,0,1,0.4,0.6,3.97,0.4853,2.1616,2.4495,0.3,0.6,0,1,No claim
4,1,2,9,8,1,2,1,4,0,0,0,1,0.2,0.8,2.387,1.0875,3.0761,3.6056,0.2,0.7,1,1,No claim
4,0,5,8,3,0,0,0,7,0,0,0,1,0.5,1.3,2.859,0.7855,1.5334,3.1623,0.7,0.3,0,0,No claim
2,0,0,5,1,0,6,1,5,0,0,1,1,0.4,1.6,0.894,0.6088,2.1804,1.4142,0.7,0.6,1,1,No claim
3,0,6,8,4,0,5,10,11,1,0,1,1,0.4,0.2,2.375,0.3234,3.4893,2.0,0.5,0.8,0,0,No claim
1,0,-1,11,1,1,2,11,9,0,1,0,1,0.8,1.0,3.456,0.8545,3.0034,1.0,0.1,0.9,0,1,No claim
3,1,4,8,7,0,0,11,12,1,0,0,0,0.6,1.7,1.831,0.9538,1.3983,3.3166,0.2,0.7,0,1,No claim
1,0,2,10,0,0,0,7,11,0,0,0,0,0.1,1.3,2.172,0.4965,1.8265,3.6056,0.4,0.7,1,0,No claim
1,0,4,2,6,0,4,3,8,1,1,0,1,0.3,1.1,2.565,0.357,3.1889,2.4495,0.4,0.6,1,0,Claim
2,1,0,11,4,1,4,5,2,1,0,0,1,0.0,0.9,1.486,0.4575,2.0823,3.3166,0.7,0.0,0,0,No claim
2,0,1,5,7,1,7,3,3,1,0,1,1,0.5,0.3,1.332,0.5351,1.9516,2.6458,0.6,0.5,0,1,No claim
1,0,2,10,9,1,6,10,11,1,0,0,1,0.1,0.9,1.799,0.2748,1.579,3.6056,0.7,0.7,1,1,No claim
4,1,5,6,3,1,2,5,0,1,1,0,1,0.0,0.6,3.995,0.767,2.812,3.6056,0.9,0.3,1,0,No claim
3,1,5,10,3,0,6,4,6,1,0,0,0,0.3,1.6,2.799,1.2947,2.8584,2.2361,0.5,0.4,0,1,No claim
4,1,5,10,3,0,3,8,8,1,0,0,0,0.7,0.0,0.533,0.9872,0.9401,1.0,0.7,0.5,1,1,No claim
4,0,3,4,7,1,6,4,3,1,1,1,0,0.4,1.1,0.499,1.0356,0.7487,3.3166,0.1,0.5,0,0,No claim
3,1,2,6,0,0,1,4,12,1,1,0,0,0.1,1.5,0.546,0.5632,2.9829,2.4495,0.1,0.3,0,1,No claim
2,0,3,4,6,0,0,2,7,0,0,1,1,0.5,0.1,3.526,0.6247,2.3891,2.4495,0.2,0.7,1,0,No claim
3,1,3,6,2,0,7,0,4,0,1,1,1,0.9,1.0,1.804,0.4659,2.287,1.4142,0.3,0.6,1,0,Claim
2,1,4,1,0,1,0,4,5,1,1,1,0,0.1,0.1,2.574,1.0267,2.3878,3.3166,0.8,0.2,1,0,No claim
2,0,6,6,1,1,7,11,3,0,0,0,1,0.6,1.3,3.243,1.1449,2.2556,2.8284,0.1,0.7,1,0,No claim
1,1,2,4,5,0,5,3,13,0,1,0,1,0.6,0.7,1.291,1.0406,3.138,1.4142,0.4,0.1,1,1,No claim
4,1,0,10,7,0,1,7,5,1,0,1,0,0.8,0.8,0.925,0.9569,1.7512,3.6056,0.3,0.3,0,0,No claim
3,1,5,5,1,1,1,3,7,0,1,1,0,0.4,0.7,0.32,0.6087,3.1607,3.3166,0.7,0.5,0,1,No claim
1,0,3,5,8,1,1,1,3,1,1,1,0,0.7,0.2,0.606,0.3725,0.9148,3.6056,0.5,0.5,0,1,No claim
4,1,2,5,8,1,4,6,7,0,1,0,1,0.4,1.3,2.741,0.9625,0.8714,1.0,0.1,0.1,0,0,Claim
1,0,3,10,5,0,2,7,4,0,0,1,0,0.8,1.4,0.278,0.749,1.5528,2.2361,0.1,0.8,0,0,No claim
1,0,1,8,5,1,2,4,0,1,0,0,1,0.6,0.3,2.597,0.2446,1.306,3.3166,0.3,0.5,1,0,No claim
1,0,5,10,8,0,1,6,5,0,0,1,0,0.0,0.2,3.435,0.7484,2.7382,1.0,0.3,0.2,0,0,No claim
2,1,4,8,5,0,4,5,8,1,1,0,0,0.2,1.7,2.072,0.257,2.8218,1.0,0.9,0.5,0,0,No claim
2,1,6,1,5,0,0,3,1,1,0,0,0,0.8,0.8,3.765,0.7115,1.5444,3.3166,0.3,0.8,1,0,No claim
4,0,0,11,6,0,3,0,4,1,1,1,1,0.8,0.3,0.634,1.1063,1.0031,2.6458,0.5,0.6,0,1,No claim
2,0,0,11,7,1,5,5,8,1,0,1,0,0.0,0.6,2.536,1.2512,2.2304,3.3166,0.3,0.5,1,0,No claim
4,1,2,5,2,1,6,3,2,0,1,0,0,0.5,1.5,2.453,0.8271,1.5101,1.4142,0.7,0.4,0,0,No claim
4,1,1,1,1,0,3,11,8,0,1,0,1,0.6,0.0,1.661,0.5283,3.4707,2.4495,0.6,0.0,1,1,No claim
4,1,0,0,1,1,2,7,0,1,0,0,0,0.4,1.0,3.928,0.8952,1.4446,3.3166,0.3,0.2,0,0,No claim
4,0,4,1,9,1,4,1,0,0,0,1,0,0.2,0.8,0.298,1.2474,1.9421,1.0,0.7,0.7,0,0,No claim
1,1,3,4,8,1,4,4,3,0,0,1,1,0.1,0.3,1.568,1.2178,1.1927,2.4495,0.7,0.1,0,0,No claim
1,1,4,6,1,1,0,10,2,1,0,0,1,0.2,0.6,1.652,0.2653,2.8276,2.6458,0.7,0.7,1,0,No claim
1,1,6,-1,9,0,1,8,2,0,1,1,1,0.8,0.7,1.21,1.1141,1.8891,2.2361,0.6,0.4,0,0,No claim
2,0,0,9,0,0,4,9,3,1,1,1,0,0.8,1.6,1.132,0.4242,1.7969,1.4142,0.3,0.6,1,0,No claim
3,0,3,10,1,0,7,8,1,0,0,1,0,0.7,0.7,1.41,0.9556,3.3206,2.6458,0.1,0.3,0,0,No claim
2,0,3,8,6,0,4,1,12,0,0,1,1,0.0,1.6,0.645,0.8047,1.52,2.4495,0.6,0.1,0,1,No claim
4,1,4,11,9,-1,2,4,3,0,0,0,1,0.2,1.5,3.57,1.0838,0.7302,2.4495,0.4,0.0,0,0,No claim
2,1,4,-1,8,0,7,4,1,1,0,1,1,0.1,1.1,2.02,0.9057,1.29,3.1623,0.3,0.3,1,0,No claim
4,0,3,-1,6,0,6,10,11,1,1,1,0,0.0,1.4,3.126,1.1536,3.124,1.7321,0.7,0.6,0,1,No claim
3,0,2,0,7,0,7,0,9,1,0,1,1,0.6,0.4,1.37,0.715,3.2068,1.7321,0.3,0.4,0,0,No claim
3,0,6,8,9,1,5,6,12,0,1,1,1,0.3,0.2,3.717,1.0439,2.3175,0.0,0.1,0.3,1,1,Claim
2,1,5,0,1,1,4,10,5,1,0,0,1,0.7,0.5,3.847,0.921,3.4822,2.4495,0.7,0.1,0,0,No claim
1,1,2,10,3,1,7,7,1,0,0,1,1,0.4,0.8,3.081,1.1929,3.4473,1.7321,0.3,0.2,1,0,No claim
4,0,2,1,4,1,6,11,5,0,0,1,1,0.1,0.4,2.866,1.2163,0.9114,3.4641,0.2,0.3,0,1,No claim
3,0,1,4,9,0,3,4,2,0,1,0,1,0.8,1.2,2.371,0.2606,2.7268,3.6056,0.4,0.5,1,0,No claim
2,0,2,5,6,1,1,0,13,0,0,1,1,0.6,0.7,0.272,0.6624,1.979,2.6458,0.5,0.9,0,1,No claim
4,0,3,7,2,1,0,0,9,0,1,1,1,0.4,1.1,1.437,0.4083,1.1448,2.8284,0.4,0.9,1,0,Claim
3,1,0,8,4,0,1,10,10,0,0,0,0,0.7,1.5,3.093,0.7172,2.6263,2.4495,0.5,0.3,1,1,No claim
2,1,5,10,9,0,0,2,11,1,1,0,0,0.6,0.5,0.425,0.6402,2.3287,2.0,0.6,0.0,1,0,No claim
4,0,6,6,8,0,0,7,1,0,0,0,0,0.7,1.0,2.148,0.3666,2.2792,2.6458,0.3,0.9,1,1,No claim
2,0,4,7,0,0,5,6,3,1,0,0,1,0.5,0.8,3.198,0.903,0.5428,2.4495,0.8,0.8,1,0,No claim
4,0,1,11,6,1,2,6,8,0,0,1,0,0.6,1.0,2.035,0.4242,2.9652,3.6056,0.3,0.4,0,1,No claim
1,1,4,6,7,1,1,11,11,1,0,1,0,0.4,0.8,3.366,1.0177,1.3132,3.3166,0.8,0.8,0,1,No claim
1,0,3,7,4,0,5,9,10,0,0,0,0,0.1,1.1,3.979,1.2773,1.7316,1.4142,0.2,0.3,1,0,No claim
4,1,3,0,7,1,7,11,10,1,0,0,0,0.0,1.7,3.234,1.1702,1.3706,2.2361,0.1,0.6,1,0,No claim
3,0,5,4,8,0,6,7,4,1,1,1,1,0.7,0.4,3.509,0.7275,1.5593,2.6458,0.5,0.7,1,0,Claim
1,1,4,2,9,1,7,11,5,0,1,0,0,0.3,0.4,3.291,0.6276,2.7666,3.6056,0.8,0.4,0,1,No claim
2,1,6,1,1,1,5,6,4,0,0,0,1,0.8,1.8,1.416,0.4453,1.8492,1.7321,0.7,0.8,0,1,No claim
2,1,5,9,5,0,1,9,2,1,0,0,0,0.9,0.8,2.261,0.3287,3.4007,2.4495,0.2,0.8,1,0,No claim
2,1,3,11,2,0,6,10,13,1,1,1,1,0.9,0.9,0.821,1.0163,1.6353,3.4641,0.8,0.8,1,0,No claim
4,0,6,2,3,0,2,10,5,1,0,0,1,0.5,1.0,0.53,0.8591,1.2542,1.0,0.0,0.8,0,1,No claim
4,1,4,0,8,0,0,8,5,0,1,0,1,0.2,1.3,0.299,1.1993,2.874,3.1623,0.8,0.1,1,1,No claim
3,0,4,10,2,0,6,11,6,0,0,1,0,0.2,1.4,3.683,0.2624,1.8457,2.0,0.5,0.0,1,0,No claim
1,1,0,0,1,1,2,3,7,1,0,0,1,0.5,0.6,0.198,0.7408,0.9865,2.6458,0.0,0.1,0,1,No claim
3,0,0,9,0,0,0,2,11,1,0,0,1,0.6,1.2,1.014,0.8989,2.5078,2.8284,0.2,0.4,0,1,No claim
3,1,1,3,0,0,6,3,7,1,1,0,0,0.4,1.7,3.484,0.9876,0.9013,1.7321,0.3,0.3,0,0,No claim
1,0,6,2,7,0,2,2,5,0,0,0,1,0.8,1.0,0.387,0.9773,2.3295,3.6056,0.8,0.4,1,1,No claim
2,1,2,4,8,-1,4,5,5,1,1,1,1,0.7,1.4,3.488,0.5479,1.027,2.8284,0.4,0.2,1,0,No claim
3,1,6,7,8,0,6,2,9,1,1,1,1,0.6,0.2,3.389,1.1265,0.8675,2.4495,0.2,0.2,0,0,No claim
3,1,3,-1,3,0,6,6,1,1,1,0,1,0.6,0.2,3.477,1.1808,2.5611,3.1623,0.2,0.2,0,1,Claim
4,0,1,6,4,0,2,9,10,1,0,0,1,0.5,1.2,1.939,0.8494,2.4846,0.0,0.6,0.0,0,0,No claim
3,1,4,0,5,0,5,1,6,0,0,1,0,0.7,0.6,0.586,0.4462,1.7209,3.3166,0.2,0.2,1,1,Claim
2,0,4,4,3,0,1,6,2,0,0,0,0,0.5,1.1,0.9,0.4461,0.6581,1.7321,0.0,0.7,0,0,No claim
2,0,5,0,5,1,6,8,4,1,0,1,1,0.2,1.5,1.362,0.6553,1.4542,1.4142,0.4,0.5,0,1,No claim
2,0,4,7,7,0,6,1,3,0,0,0,0,0.1,0.2,2.959,0.5192,2.3087,1.0,0.4,0.9,1,0,No claim
-1,-1,4,2,9,0,7,8,1,1,0,1,0,0.7,0.4,0.859,0.3673,0.9048,2.0,0.5,0.0,0,0,No claim
2,0,3,4,8,-1,5,0,4,1,0,0,1,0.9,0.8,2.99,0.2059,1.1953,2.4495,0.4,0.8,1,1,No claim
3,1,4,5,4,0,3,2,11,1,1,0,0,0.2,0.6,2.21,0.6481,3.3317,3.1623,0.7,0.6,1,1,No claim
3,0,2,4,1,1,1,3,10,1,1,0,0,0.0,0.2,2.382,0.4718,2.3244,1.0,0.5,0.8,1,1,No claim
4,0,6,6,9,1,2,10,2,1,1,0,1,0.6,0.8,2.844,0.3228,1.2294,2.6458,0.1,0.8,1,0,No claim
1,0,3,1,7,1,5,2,9,0,0,1,0,0.7,1.0,3.156,0.4922,1.1671,2.4495,0.4,0.0,1,0,No claim
-1,0,1,5,7,0,2,9,6,1,0,0,0,0.5,1.3,1.538,0.8041,2.6398,2.0,0.5,0.1,1,1,No claim
4,0,3,6,3,1,3,11,10,0,1,0,0,0.2,0.4,2.731,0.8907,2.8973,3.4641,0.7,0.1,1,1,No claim
2,0,6,4,2,0,1,11,3,0,1,0,1,0.4,0.5,0.179,0.6339,2.6325,3.3166,0.3,0.7,1,0,No claim
3,0,6,11,5,0,3,3,0,0,0,1,0,0.3,0.8,3.082,1.1382,1.3235,2.4495,0.1,0.7,0,0,No claim
3,1,2,9,9,1,1,1,4,1,0,0,1,0.2,1.5,3.05,0.2098,3.2039,1.4142,0.2,0.2,1,0,No claim
4,0,6,6,9,1,0,2,13,0,1,1,0,0.5,0.7,3.886,0.616,0.6504,3.1623,0.7,0.5,0,1,No claim
1,1,2,1,4,0,1,9,7,1,0,0,1,0.0,1.3,0.72,1.1246,1.4025,2.2361,0.7,0.6,0,0,No claim
2,1,1,0,8,0,4,2,0,1,0,1,0,0.6,1.6,0.527,0.9551,1.6498,0.0,0.1,0.3,1,0,No claim
2,0,1,6,7,1,2,7,13,1,0,0,0,0.7,0.3,3.687,0.8224,2.9537,3.3166,0.1,0.1,0,0,No claim
3,1,1,7,4,0,0,4,11,0,0,1,0,0.9,1.2,1.334,0.3328,2.1555,0.0,0.3,0.8,0,1,No claim
4,1,2,0,0,1,4,9,7,0,0,0,0,0.8,0.3,2.426,1.141,3.1518,3.4641,0.3,0.4,0,1,No claim
1,0,2,0,8,1,1,7,10,1,0,0,0,0.3,1.4,3.817,0.3778,2.3181,1.7321,0.5,0.0,0,1,No claim
1,0,2,10,1,1,0,7,2,0,0,0,0,0.3,0.7,2.703,1.2647,2.6787,2.4495,0.9,0.2,0,0,Claim
3,1,2,0,8,1,3,11,12,0,0,0,0,0.7,1.7,0.501,0.4422,2.0874,1.7321,0.8,0.4,0,0,No claim
3,0,3,6,1,0,7,4,6,1,1,0,1,0.0,0.4,1.373,0.3476,0.7928,3.1623,0.1,0.7,0,1,No claim
1,0,2,6,0,1,1,6,0,1,0,1,1,0.9,1.1,2.667,0.6435,1.6575,3.1623,0.6,0.4,1,0,No claim
3,0,3,8,3,-1,2,7,10,1,0,1,0,0.6,1.0,3.8,1.2949,1.3968,2.4495,0.6,0.7,1,1,No claim
2,1,1,3,7,1,1,9,10,0,1,0,0,0.8,1.2,0.255,0.464,1.4356,2.6458,0.9,0.4,0,1,Claim
1,1,6,8,3,1,5,4,9,1,0,1,0,0.8,0.2,3.214,0.7961,2.3166,3.4641,0.9,0.6,1,0,No claim
3,0,2,5,4,1,5,11,1,1,1,0,0,0.4,0.5,3.426,1.1248,1.3976,0.0,0.8,0.5,1,1,No claim
3,1,5,6,1,0,7,6,11,1,0,1,0,0.6,1.2,3.11,0.8347,0.7703,2.4495,0.1,0.7,0,1,No claim
4,1,0,11,1,0,7,1,11,1,0,0,1,0.8,1.2,0.738,1.1147,0.6365,2.6458,0.5,0.0,0,0,No claim
4,0,1,4,4,0,4,3,1,1,0,1,0,0.9,0.3,1.404,0.2344,1.8262,0.0,0.4,0.1,1,0,No claim
1,0,3,4,6,0,5,5,8,0,0,0,0,0.8,0.7,2.352,0.6685,1.9368,0.0,0.6,0.1,1,0,No claim
4,0,2,0,3,1,2,9,9,1,0,0,1,0.5,1.6,0.845,1.1574,0.5316,0.0,0.6,0.4,1,0,No claim
2,1,6,7,0,0,1,0,12,1,1,1,1,0.2,1.2,1.186,0.2261,2.3923,3.0,0.8,0.4,1,1,No claim
4,0,4,4,5,0,0,5,11,0,1,0,0,0.4,0.6,3.177,0.856,1.3664,0.0,0.3,0.3,0,1,No claim
1,0,2,0,2,1,7,8,2,1,1,0,0,0.1,1.0,2.74,0.9721,1.546,3.0,0.5,0.8,0,0,No claim
1,0,2,6,4,1,2,1,13,0,1,1,0,0.1,0.0,3.74,1.0535,3.3844,3.4641,0.3,0.1,1,0,No claim
4,0,0,10,0,0,2,10,3,1,0,1,0,0.4,0.6,2.103,0.8861,2.1809,3.1623,0.5,0.5,0,1,No claim
4,0,0,4,6,-1,2,0,11,1,0,0,1,0.1,1.0,2.619,0.8626,1.1205,1.4142,0.9,0.7,0,1,No claim
2,0,3,1,6,0,6,2,6,1,0,0,1,0.8,0.6,2.48,0.5084,2.3363,2.4495,0.2,0.5,0,1,No claim
2,1,0,4,4,1,4,10,7,1,0,0,1,0.8,0.5,0.285,0.4529,2.5243,2.2361,0.0,0.3,1,1,No claim
3,0,6,8,5,1,7,9,3,1,0,1,1,0.6,0.8,3.555,1.2239,2.3604,3.4641,0.4,0.1,1,0,No claim
3,0,6,6,5,1,2,11,12,0,0,0,1,0.5,1.3,2.736,0.5317,3.4272,3.6056,0.7,0.3,1,0,Claim
1,1,5,8,1,-1,3,7,7,1,1,1,0,0.9,1.3,1.03,0.9827,1.02,1.0,0.8,0.4,0,1,Claim
1,1,5,1,0,0,0,7,8,0,0,0,0,0.3,1.1,0.342,1.2646,0.551,3.3166,0.9,0.9,0,0,No claim
4,1,4,11,0,0,7,6,6,0,0,0,1,0.5,1.4,3.973,1.2282,0.6521,3.1623,0.8,0.1,0,1,Claim
4,1,5,3,5,1,4,6,1,0,1,0,0,0.7,0.3,3.743,1.1963,1.118,1.7321,0.0,0.8,1,1,Claim
1,1,-1,-1,3,1,4,6,10,1,1,1,1,0.7,0.3,2.891,1.1887,1.6916,2.2361,0.2,0.5,1,1,No claim
4,1,3,6,2,0,3,3,4,0,0,0,1,0.8,1.4,2.139,0.3709,0.9852,3.0,0.7,0.4,1,0,No claim
4,1,1,11,4,0,7,4,10,1,0,0,1,0.7,0.4,1.971,1.288,0.8943,2.8284,0.5,0.0,1,1,No claim
1,1,6,1,3,0,3,7,2,0,0,1,0,0.0,0.2,3.444,0.4222,2.7551,2.4495,0.4,0.4,1,0,No claim
1,0,0,10,9,0,0,6,6,0,1,1,0,0.0,1.0,0.278,1.1745,1.2568,2.4495,0.4,0.3,1,1,No claim
1,0,1,4,7,0,2,7,11,1,1,0,0,0.3,0.5,1.31,0.3848,2.6459,1.7321,0.7,0.3,0,0,No claim
1,0,6,6,8,1,2,10,4,1,1,0,1,0.5,0.7,3.076,0.9457,1.9878,2.0,0.2,0.5,0,0,No claim
2,1,0,1,3,0,2,10,0,0,0,1,0,0.1,1.0,2.899,0.291,1.8038,1.4142,0.1,0.7,0,0,No claim
1,1,3,0,8,0,4,8,6,1,0,0,0,0.2,1.5,2.848,0.7333,2.7729,3.1623,0.6,0.5,1,0,No claim
4,1,5,5,3,0,1,4,0,1,1,1,0,0.8,1.6,3.787,0.3222,0.5325,3.1623,0.4,0.5,1,1,No claim
2,1,0,8,6,0,0,9,10,0,1,0,1,0.6,0.8,2.07,0.3697,1.017,2.2361,0.5,0.2,0,0,No claim
2,1,4,1,3,1,0,10,7,1,1,1,1,0.7,1.0,2.972,1.0129,3.2009,3.0,0.3,0.9,0,0,No claim
1,1,0,10,2,1,1,5,9,1,1,1,0,0.6,1.6,3.545,0.3579,3.3084,3.1623,0.9,0.8,0,0,No claim
4,0,0,3,6,1,5,9,12,0,1,1,0,0.6,0.1,2.501,0.6775,0.7859,1.0,0.7,0.8,0,0,No claim
1,1,5,10,5,1,2,11,6,0,1,0,1,0.8,1.8,0.077,0.8634,2.4886,3.6056,0.2,0.3,1,1,No claim
2,1,6,3,3,0,0,6,7,1,1,0,1,0.4,1.4,0.29,0.8509,0.876,2.2361,0.3,0.9,1,0,No claim
3,1,1,5,8,0,0,2,0,0,1,0,0,0.6,0.8,3.327,0.8218,1.0218,2.2361,0.9,0.6,1,1,No claim
2,0,5,2,5,-1,3,0,4,1,1,1,1,0.6,1.1,2.02,0.3346,0.787,3.4641,0.1,0.1,1,0,Claim
2,0,6,8,8,0,6,9,10,0,1,0,1,0.4,1.7,3.954,0.7929,2.8059,3.4641,0.7,0.3,0,0,No claim
1,1,3,10,0,0,2,6,0,1,1,0,1,0.4,0.4,0.87,0.2226,1.6015,2.8284,0.1,0.3,1,0,Claim
2,1,1,11,4,0,0,1,5,0,1,1,0,0.3,1.7,2.83,0.3435,2.3966,1.0,0.8,0.7,1,0,Claim
1,0,5,6,4,1,1,0,1,0,0,1,0,0.9,0.3,1.672,0.6972,3.45,2.4495,0.6,0.7,1,1,No claim
-1,0,2,1,7,0,1,3,7,1,0,0,1,0.2,0.0,1.466,1.1625,2.2176,3.4641,0.1,0.5,1,1,No claim
2,1,6,2,9,1,7,3,9,0,0,0,1,0.7,1.3,0.775,0.8868,3.2771,1.7321,0.3,0.9,1,1,No claim
1,0,4,1,7,1,6,7,9,1,1,1,0,0.3,0.1,2.173,0.4364,1.5769,2.8284,0.2,0.1,0,0,No claim
4,0,1,4,2,1,2,4,3,1,1,1,1,0.6,0.8,3.473,0.4245,0.9472,2.0,0.1,0.8,1,1,No claim
1,1,2,7,3,0,7,10,0,1,0,1,0,0.7,0.0,3.969,1.0014,1.8239,3.6056,0.6,0.1,0,1,No claim
1,1,2,9,0,0,2,8,5,0,0,1,0,0.5,0.1,2.203,0.2582,1.8915,1.7321,0.7,0.2,0,0,No claim
1,0,3,8,7,1,1,4,2,1,1,1,1,0.4,1.4,3.718,0.9523,2.5753,2.6458,0.1,0.7,0,1,No claim
4,0,1,3,9,1,7,3,4,0,0,0,1,0.6,1.7,3.488,0.3729,1.308,3.4641,0.1,0.1,1,1,No claim
2,0,4,8,5,0,7,10,4,0,0,1,0,0.0,1.3,0.786,1.1402,1.7356,1.0,0.2,0.3,0,0,Claim
2,1,3,0,8,1,2,7,10,1,0,0,0,0.6,1.5,0.108,0.6825,2.6118,3.0,0.5,0.1,0,1,No claim
4,0,0,7,3,1,4,11,4,0,1,0,0,0.5,0.3,3.439,0.8527,2.8167,2.2361,0.2,0.9,0,0,No claim
1,1,0,11,4,0,1,4,2,0,1,0,1,0.8,1.1,2.294,1.1616,2.8589,3.6056,0.5,0.5,0,1,No claim
1,1,1,9,9,0,5,10,0,1,0,1,1,0.5,1.5,2.58,0.7626,1.7151,2.4495,0.3,0.8,0,0,No claim
3,0,0,9,0,1,5,2,2,1,0,1,0,0.7,1.0,0.908,0.437,1.6499,3.6056,0.1,0.7,1,0,No claim
3,1,4,0,1,1,5,8,0,0,1,0,0,0.4,1.6,1.405,0.9888,1.5868,2.0,0.4,0.5,1,0,No claim
4,1,0,-1,7,0,4,2,12,0,1,0,0,0.5,0.6,2.779,0.6175,2.0865,3.4641,0.4,0.4,0,0,No claim
2,0,2,0,0,1,1,0,10,1,1,1,0,0.2,1.6,1.788,0.5109,2.812,2.2361,0.4,0.8,1,0,No claim
1,0,3,2,1,0,3,4,1,1,1,0,1,0.6,0.7,0.978,0.8289,0.8529,3.1623,0.8,0.3,1,1,No claim
1,0,4,2,9,0,3,4,7,1,0,1,0,0.2,1.4,2.829,0.2197,1.5952,2.2361,0.3,0.4,0,1,No claim
4,0,0,9,0,0,2,7,5,1,0,1,1,0.2,1.1,3.175,0.5267,1.7716,2.8284,0.4,0.9,0,0,No claim
3,0,5,4,9,0,7,5,12,0,0,0,1,0.4,0.7,3.074,0.9148,3.2979,3.1623,0.3,0.8,0,0,No claim
4,1,5,11,7,0,0,8,4,1,1,0,0,0.5,1.6,3.695,0.7958,0.5148,2.0,0.6,0.5,1,0,No claim
4,0,6,3,9,1,5,1,10,1,0,1,0,0.3,1.2,0.395,0.8392,1.2982,0.0,0.3,0.4,1,0,No claim
4,0,4,3,0,1,5,8,1,1,0,0,0,0.8,1.0,0.331,0.8509,1.1151,1.4142,0.8,0.1,1,0,No claim
4,1,-1,7,9,0,3,0,3,1,1,0,1,0.6,1.6,0.931,0.7647,1.1568,3.3166,0.6,0.3,1,1,No claim
